"No.","Time","Source","Destination","Protocol","Length","Value","Info"
"58619","38043.860178","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606950b950b000049aa0704cd138f00b1","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58621","38043.959068","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606950b950b000049aa0704d2137500f2aa040c38c600009a0400005d170000daaa05078b91060001410197","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58623","38044.056715","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606820b830b0000b2aa0704ba13830084aa081102c4d50000112a0000100e00003c2f000090","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58624","38044.152382","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606890b890b0000bbaa0704cf138a002c","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58626","38044.250685","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06068b0b8b0b000093aa0704a7137c005aaa040c8fc40000e004000089180000c0aa05079d26060001410124","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58627","38044.347524","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06068e0b8c0b0000bfaa0704b013740079","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58629","38044.445670","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606830b850b00008baa0704bd1376009daa040cbfc500009f04000068170000d8aa050770860600014101e5","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58631","38044.543094","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606760b760b0000a7aa0704bf13680089aa081102c4d50000112a0000100e00003c2f000090","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58632","38044.640065","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606810b7f0b00002daa0704ae137d001c","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58634","38044.737777","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606850b860b0000b6aa0704871386001eaa040c49c300003e050000381a000032aa05078cae05000141018e","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58635","38044.834959","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606840b860b000016aa0704d413510049","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58637","38044.933012","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606750b750b00009baa0704bf137f006daa040cb3c50000f60400001e190000f8aa0507f51306000141011e","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58639","38045.030366","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067e0b7e0b000026aa0704cc134d0033aa081102c4d50000112a0000100e00003d2f000024","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58640","38045.127432","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06068b0b8b0b000093aa0704b5136c00e6","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58642","38045.225505","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606910b900b0000adaa0704cc1386009daa040cb5c5000043050000a41a00006eaa050720bb05000141016f","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58643","38045.322889","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606710b720b000017aa0704f1134a00cb","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58645","38045.422157","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067f0b7f0b000032aa0704cd138300dcaa040cb3c500001e050000e719000040aa0507d4e40500014101a6","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58647","38045.519075","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06068a0b8b0b000033aa0704bf13990079aa081102c4d50000112a0000100e00003d2f000024","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58648","38045.615857","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606820b820b000006aa0704b613aa00c8","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58650","38045.762524","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606790b7a0b000096aa0704db13550063aa040c90c600005a0300000c11000049aa05075d08090001410163","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58651","38045.858895","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067c0b7b0b000023aa0704d11387008d","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58653","38045.956675","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606880b880b0000afaa0704b613840021aa040c25c500002f0500002c1a00006baa0507ddcc050001410120","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58655","38046.054409","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606800b810b00009aaa0704b1138c00a5aa081102c4d50000112a0000100e00003e2f0000f8","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58656","38046.151107","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606760b760b0000a7aa07047f138e0039","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58658","38046.249108","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06068f0b8e0b000077aa0704d9135a0035aa040c83c6000087030000ee11000085aa0507a795080001410103","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58659","38046.346664","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606ab0baa0b000061aa0704ca13bd006b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58661","38046.445391","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06068d0b8d0b0000ebaa0704e013550095aa040cc2c600005a0300001111000092aa0507a50a090001410116","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58663","38046.640214","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06068d0b8d0b0000ebaa0704ba137d004aaa081102c4d50000112a0000100e00003e2f0000f8","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58664","38046.640972","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606800b800b00002eaa0704c713800024","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58666","38046.737115","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606830b820b0000a6aa0704ce136300b2aa040ccac50000e0030000a21300008caa050773c8070001410185","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58667","38046.834315","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606830b840b00003faa0704c8137800a2","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58669","38046.932538","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606730b740b0000ceaa0704e8136500c3aa040c19c70000f903000042140000d6aa0507c3a407000141010a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58671","38047.030393","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067a0b780b00001eaa0704cc134d0033aa081102c4d50000112a0000100e00003f2f00004c","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58672","38047.126825","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606850b860b0000b6aa0704d8134900a1","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58674","38047.225302","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067d0b7c0b0000aeaa0704cd1374008aaa040cd1c5000089040000f9160000caaa050745a7060001410167","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58675","38047.321764","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606730b740b0000ceaa0704f1134800a9","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58677","38047.420515","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606770b780b00005daa07048813740053aa040c56c30000ab04000058170000e8aa05077a62060001410132","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58679","38047.517856","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06068e0b8d0b00000baa0704c7137100d4aa081102c4d50000112a0000100e00003f2f00004c","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58680","38047.663460","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606880b890b00001baa0704fb1347003c","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58682","38047.761818","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606790b790b00004aaa0704bb137200c0aa040c57c5000049040000a715000035aa05076c06070001410184","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58683","38047.857752","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067a0b7b0b0000c2aa0704c91374007b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58685","38047.956481","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06068a0b8a0b000087aa0704ba13590068aa040c4ac500007f030000ac110000e0aa05072a9a0800014101f3","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58687","38048.054178","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606a20ba30b0000f4aa0704cd13af0057aa081102c4d50000112a0000100e0000402f0000d7","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58688","38048.150437","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06068b0b8c0b0000beaa0704c4137a00f2","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58690","38048.248929","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606880b890b00001baa0704c713810015aa040cc1c500000d0500009119000037aa050771f90500014101c9","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58691","38048.345458","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06068f0b8f0b0000c3aa0704c9137c00d2","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58693","38048.444468","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06068c0b8e0b000097aa0704c4137e0036aa040cc1c50000b7040000e0170000b7aa0507b66506000141010d","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58695","38048.541526","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606910b910b000019aa0704b113b900c5aa081102c4d50000112a0000100e0000402f0000d7","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58696","38048.638039","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606840b830b000053aa0704c7137d00b9","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58698","38048.736416","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06068a0b8b0b000033aa0704e7135b00b7aa040c0dc70000960300004612000079aa0507d977080001410192","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58699","38048.833056","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606890b890b0000bbaa070492137a0050","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58701","38048.930867","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606880b8a0b0000c7aa0704d81377003baa040c77c60000ae040000ca1700007aaa0507ab770600014101b8","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58703","38049.028679","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606820b800b00006eaa0704c713740021aa081102c4d50000112a0000100e0000412f000063","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58704","38049.125407","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06068d0b8c0b00005faa0704f5134e00fe","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58706","38049.224073","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606830b830b000012aa0704cc136b0073aa040cc4c50000300400003315000030aa0507a9340700014101fa","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58707","38049.320783","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606970b970b000061aa0704c213ac00ea","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58709","38049.418641","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606a60ba50b0000ccaa0704bd13d00045aa040cc2c5000029080000522900007aaa050766b20300014101c1","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58711","38049.516686","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606a30ba30b000054aa0704ca138b0058aa081102c4d50000112a0000100e0000412f000063","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58712","38049.661601","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606960b950b0000a9aa0704d3138800db","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58714","38049.760486","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06068e0b8e0b0000d7aa0704191456006caa040c01c900005f0300005b11000056aa05078c170900014101eb","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58715","38049.856327","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067a0b7a0b000076aa0704b6139c00fb","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58717","38049.955253","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606920b910b0000f9aa0704b313a600e0aa040cffc400007e060000c1200000ecaa0507bda0040001410190","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58719","38050.052991","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606930b930b000031aa0704c7138e002baa081102c4d50000112a0000100e0000422f0000bf","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58720","38050.148715","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606860b870b0000e2aa0704ba139200c6","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58722","38050.246930","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606870b880b0000acaa0704c3138d0089aa040ccac5000092050000381c000006aa0507406a050001410161","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58723","38050.343773","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606910b910b000019aa07049513820015","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58725","38050.441809","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606900b910b0000b9aa0704c213810050aa040ccfc500000d05000093190000c9aa0507dbf9050001410188","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58727","38050.539073","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067e0b7f0b000092aa0704c3137f002aaa081102c4d50000112a0000100e0000422f0000bf","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58728","38050.636492","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06068b0b8b0b000093aa0704aa139c006e","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58730","38050.734271","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606800b810b00009aaa0704c0134b00a7aa040cc0c50000f7020000040f0000eeaa05070a2c0a00014101cb","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58731","38050.831373","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06068b0b8b0b000093aa0704c9134900b2","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58733","38050.929211","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606800b820b000046aa0704c9134900b2aa040cbec50000e30200009f0e0000a1aa050709720a000141017e","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58735","38051.026727","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606920b920b000025aa0704ca13840066aa081102c4d50000112a0000100e0000432f00000b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58736","38051.123992","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606960b940b00001daa0704d213850033","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58738","38051.221603","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606900b900b00000daa0704b613940052aa040c25c50000c9050000351d0000d9aa05079f32050001410130","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58739","38051.318575","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06068a0b8a0b000087aa0704ce138500a6","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58741","38051.417972","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606960b960b000075aa0704dd13920039aa040ca9c60000b5050000091d00009eaa05071b4f0500014101d0","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58743","38051.564196","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606930b910b000059aa0704c7138400e0aa081102c4d50000112a0000100e0000432f00000b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58744","38051.660361","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606870b880b0000acaa0704c913480083","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58746","38051.758639","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606710b710b0000cbaa0704c5134a00d3aa040cdcc50000eb020000c70e000089aa0507b8580a0001410161","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58747","38051.855226","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06066e0b6d0b0000d9aa0704cc134800c6","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58749","38051.954062","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606750b730b000002aa0704be13500001aa040cd1c5000026030000f40f0000d1aa0507d0940900014101d7","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58751","38052.051465","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067e0b7f0b000092aa0704cc13690011aa081102c4d50000112a0000100e0000442f000026","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58752","38052.148068","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606780b7b0b000082aa070493136a0097","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"58754","38052.246332","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067d0b7c0b0000aeaa0704e113470030aa040ccec60000cd020000420e000017aa0507fed30a000141012a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
